"hep-th/9703138","Jose Fernandez Barbon","J.L.F. Barbon","Remarks on the Classical Size of D-Branes","8 pp, harvmac","Phys. Rev. D 56, 2457 (1997)","10.1103/PhysRevD.56.2457","CERN-TH/97-52","hep-th",,"  We discuss different criteria for `classical size' of extremal Dirichlet
p-branes in type-II supergravity. Using strong-weak coupling duality, we find
that the size of the strong-coupling region at the core of the (p<3)-branes, is
always given by the asymptotic string scale, if measured in the weakly coupled
dual string metric. We also point out how the eleven-dimensional Planck scale
arises in the classical 0-brane solution, as well as the ten-dimensional Planck
scale in the D-instanton solution.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 17:12:29 GMT""}]","2016-08-24"
"hep-th/9703139","Kurt Haller","Mario Belloni, Lusheng Chen, and Kurt Haller (University of
  Connecticut)","Gauss's law, gauge invariance, and long-range forces in QCD","9 pages, LaTeX, uses REVTeX","Phys.Lett. B403 (1997) 316-322","10.1016/S0370-2693(97)00522-4","UCONN 97-02","hep-th hep-ph",,"  We use a unitary operator constructed in earlier work to transform the
Hamiltonian for QCD in the temporal ($A_0=0$) gauge into a representation in
which the quark field is gauge-invariant, and its elementary excitations --
quark and antiquark creation and annihilation operators -- implement Gauss's
law. In that representation, the interactions between gauge-dependent parts of
the gauge field and the spinor (quark) field have been transformed away and
replaced by long-range non-local interactions of quark color charge densities.
These long-range interactions connect SU(3) color charge densities through an
infinite chain of gauge-invariant gauge fields either to other SU(3) color
charge densities, or to a gluon ""anchor"". We discuss possible implications of
this formalism for low-energy processes, including confinement of quarks that
are not in color singlet configurations.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 18:43:19 GMT""}]","2009-10-30"
"hep-th/9703140","Cheng Yi","Yi Cheng and Lin Zhang","V-Algebras and Their Free Field Realizations","12 pages, latex, no figures",,,,"hep-th",,"  The V-algebras are the non-local matrix generalization of the well-known
W-algebras. Their classical realizations are given by the second Poisson
brackets associated with the matrix pseudodifferential operators. In this
paper, by using the general Miura transformation, we give the decomposition
theorems for the second Poisson brackets, from which we are able to construct
the free field realizations for a class of V-algebras including
V_{(2k,2)}-algebras that corresponds to the Lie algebra of C_k-type as the
particular examples. The reduction of our discussion to the scalar case
provides the similar result for the W_{BKP}-algebra.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 05:56:01 GMT""}]","2007-05-23"
"hep-th/9703141","John Wheater","Ian I. Kogan and John F. Wheater","ND Tadpoles as New String States and Quantum Mechanical Particle-Wave
  Duality from World-Sheet T-Duality","10 pages plain LateX2e, 4 eps figures included using epsf. Revised
  version with extra references","Phys.Lett. B403 (1997) 31-37","10.1016/S0370-2693(97)00485-1","OUTP-97-14P","hep-th",,"  We consider new objects in bosonic open string theory -- ND tadpoles, which
have N(euman) boundary conditions at one end of the world-sheet and D(irichlet)
at the other, must exist due to s-t duality in a string theory with both NN
strings and D-branes. We demonstrate how to interpolate between N and D
boundary conditions. In the case of mixed boundary conditions the action for a
quantum particle is induced on the boundary. Quantum-mechanical particle-wave
duality, a dual description of a quantum particle in either the coordinate or
the momentum representation, is induced by world-sheet T-duality. The famous
relation between compactification radii is equivalent to the quantization of
the phase space area of a Planck cell. We also introduce a boundary operator -
a ``Zipper'' which changes the boundary condition from N into D and vice versa.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 12:31:59 GMT""},{""version"":""v2"",""created"":""Wed, 26 Mar 1997 15:31:48 GMT""}]","2009-10-30"
"hep-th/9703142","Boris Rusakov","B.Rusakov (Oxford University)","Exactly Soluble QCD and Confinement of Quarks","12 pages, LaTeX (substantial revision and reorganization of the text;
  the emphasis redirected to the physics of the approach; no change in the
  resulting model and conclusion)","Nucl.Phys. B507 (1997) 691-706","10.1016/S0550-3213(97)00604-4","OUTP-97-13P","hep-th hep-lat hep-ph",,"  An exactly soluble non-perturbative model of the pure gauge QCD is derived as
a weak coupling limit of the lattice theory in plaquette formulation. The model
represents QCD as a theory of the weakly interacting field strength fluxes. The
area law behavior of the Wilson loop average is a direct result of this
representation: the total flux through macroscopic loop is the additive (due to
the weakness of the interaction) function of the elementary fluxes. The
compactness of the gauge group is shown to be the factor which prevents the
elementary fluxes contributions from cancellation. There is no area law in the
non-compact theory.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:45:29 GMT""},{""version"":""v2"",""created"":""Mon, 24 Mar 1997 14:36:08 GMT""},{""version"":""v3"",""created"":""Sun, 13 Apr 1997 20:39:22 GMT""},{""version"":""v4"",""created"":""Fri, 18 Jul 1997 12:37:59 GMT""}]","2009-10-30"
"hep-th/9704205","Andrei Mironov","A. Mironov","WDVV Equations in Seiberg-Witten theory and associative algebras","LaTeX, 8 pages, Talk presented at the XXXIII Karpacz Winter School
  ""Duality -- String and Fields""","Nucl.Phys.Proc.Suppl. 61A (1998) 177-185","10.1016/S0920-5632(97)00530-6","FIAN/TD-5/97, ITEP/TH-17/97","hep-th",,"  This is a short review of the results on the associativity algebras and WDVV
equations found recently for the Seiberg-Witten solutions of N=2 4d SUSY gauge
theories. The presentation is mostly based on the integrable treatment of these
solutions.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 10:58:32 GMT""}]","2009-10-30"
"math/9703207",,"Victor A. Vassiliev","On invariants and homology of spaces of knots in arbitrary manifolds",,,,"MSRI 1997-024","math.GT math.AT",,"  Finite-order invariants of knots in arbitrary 3-manifolds (including
non-orientable ones) are constructed and studied by methods of the topology of
discriminant sets. Obstructions to the integrability of admissible weight
systems to well-defined knot invariants are identified as 1-dimensional
cohomology classes of generalized loop spaces of the manifold. Unlike the case
of the 3-sphere, these obstructions can be non-trivial and provide invariants
of the manifold itself.
  The corresponding algebraic machinery allows us to obtain on the level of the
``abstract nonsense'' some of results and problems of the theory, and to
extract from other the essential topological part.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 00:00:00 GMT""}]","2016-09-07"
"nucl-th/9703043","Linux User Rhs","Alfred Stadler, Franz Gross, Michael Frank","Covariant equations for the three-body bound state","57 pages, RevTeX, 6 figures, uses epsf.sty","Phys.Rev.C56:2396,1997","10.1103/PhysRevC.56.2396","WM-97-105, CFNUL-97-01, JLAB-THY-97-09","nucl-th",,"  The covariant spectator (or Gross) equations for the bound state of three
identical spin 1/2 particles, in which two of the three interacting particles
are always on shell, are developed and reduced to a form suitable for numerical
solution. The equations are first written in operator form and compared to the
Bethe-Salpeter equation, then expanded into plane wave momentum states, and
finally expanded into partial waves using the three-body helicity formalism
first introduced by Wick. In order to solve the equations, the two-body
scattering amplitudes must be boosted from the overall three-body rest frame to
their individual two-body rest frames, and all effects which arise from these
boosts, including the Wigner rotations and rho-spin decomposition of the
off-shell particle, are treated exactly. In their final form, the equations
reduce to a coupled set of Faddeev-like double integral equations with
additional channels arising from the negative rho-spin states of the off-shell
particle.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 16:01:27 GMT""}]","2008-11-26"
"nucl-th/9703044","Joerg Brachmann","J. Brachmann, A. Dumitru, M. Bleicher, J.A. Maruhn, H. St\""ocker, W.
  Greiner","``Soft'' transverse expansion and flow in a multi-fluid model without
  phase transition","to be published in 'Proceedings for the XXXV International Winter
  Meeting on Nuclear Physics, 1997' psfig style file needed",,,,"nucl-th",,"  We study transverse expansion and directed flow in Au(11AGeV)Au reactions
within a multi-fluid dynamical model. Although we do not employ an equation of
state (EoS) with a first order phase transition, we find a slow increase of the
transverse velocities of the nucleons with time. A similar behaviour can be
observed for the directed nucleon flow. This is due to non-equilibrium effects
which also lead to less and slower conversion of longitudinal into transverse
momentum. We also show that the proton rapidity distribution at CERN energies,
as calculated within this model, agrees well with the preliminary NA44-data.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:04:54 GMT""}]","2007-05-23"
"patt-sol/9703006","Sorin Bastea","S. Bastea and J.L. Lebowitz(Rutgers University)","Spinodal Decomposition in Binary Gases","11 pages, Revtex, 4 Postscript figures, submitted to PRL","Phys. Rev. Lett. 78, 3499, (1997).","10.1103/PhysRevLett.78.3499",,"patt-sol cond-mat.stat-mech nlin.PS",,"  We carried out three-dimensional simulations, with about 1.4 million
particles, of phase segregation in a low density binary fluid mixture,
described mesoscopically by energy and momentum conserving Boltzmann-Vlasov
equations. Using a combination of Direct Simulation Monte Carlo(DSMC) for the
short range collisions and a version of Particle-In-Cell(PIC) evolution for the
smooth long range interaction, we found dynamical scaling after the ratio of
the interface thickness(whose shape is described approximately by a hyperbolic
tangent profile) to the domain size is less than ~0.1. The scaling length R(t)
grows at late times like t^alpha, with alpha=1 for critical quenches and
alpha=1/3 for off-critical ones. We also measured the variation of temperature,
total particle density and hydrodynamic velocity during the segregation
process.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 19:14:37 GMT""}]","2008-02-03"
"physics/9703024",,"G. G. Athanasiu, E. G. Floratos and G. K. Savvidy","K-system generator of pseudorandom numbers on Galois field","14 pages, Latex",,"10.1142/S0129183197000448","DEMO-HEP 97/03 Feb.97","physics.comp-ph",,"  We analyze the structure of the periodic trajectories of the K-system
generator of pseudorandom numbers on rational sublattice which coincides with
the Galois field. The period of the trajectories increases as a function of
lattice size and the dimension of the K-matrix. We emphasize the connection of
this approach with the one which is based on primitive matrices over Galois
fields.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 09:56:20 GMT""}]","2009-10-30"
"q-alg/9703036",,"Yuri Bespalov and Bernhard Drabant","Differential Calculus in Braided Abelian Categories","LaTeX2e, 39 pages, 2 style files attached (tar-file). Additional
  proofs in Chap. 1 for reader's convenience",,,,"q-alg math.QA",,"  Braided non-commutative differential geometry is studied. In particular we
investigate the theory of (bicovariant) differential calculi in braided abelian
categories. Previous results on crossed modules and Hopf bimodules in braided
categories are used to construct higher order bicovariant differential calculi
over braided Hopf algebras out of first order ones. These graded objects are
shown to be braided differential Hopf algebras with universal bialgebra
properties. The article especially extends Woronowicz's results on
(bicovariant) differential calculi to the braided non-commutative case.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 10:49:44 GMT""},{""version"":""v2"",""created"":""Tue, 29 Apr 1997 07:04:48 GMT""}]","2008-02-03"
"quant-ph/9703035","Artur Ekert","Artur Ekert","From quantum-codemaking to quantum code-breaking","21 pages, LaTeX2e, psfig, multi3.cls, 1 eps figure",,,,"quant-ph",,"  This is a semi-popular overview of quantum entanglement as an important
physical resource in the field of data security and quantum computing. After a
brief outline of entanglement's key role in philosophical debates about the
meaning of quantum mechanics I describe its current impact on both cryptography
and cryptanalysis. The paper is based on the lecture given at the conference
""Geometric Issues in the Foundations of Science"" (Oxford, June 1996) in honor
of Roger Penrose.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 21:12:03 GMT""}]","2007-05-23"
"quant-ph/9703036","Guo Guangcan","Lu-Ming Duan and Guang-Can Guo (University of Science and Technology
  of China)","Decoherence of quantum registers","12 pages, no figures, Latex",,,,"quant-ph",,"  We consider decoherence of quantum registers, which consist of the qubits
sited approximately periodically in space. The sites of the qubits are
permitted to have a small random variance. We derive the explicit conditions
under which the qubits can be assumed decohering independently. In other
circumstances, the qubits are decohered cooperatively. We describe two kinds of
collective decoherence. In each case, a scheme is proposed for reducing the
collective decoherence. The schemes operate by encoding the input states of the
qubits into some ''subdecoherent'' states.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 02:07:54 GMT""}]","2007-05-23"
"quant-ph/9703037","Quesne Christiane","B. Bagchi and C. Quesne","Zero-energy states for a class of quasi-exactly solvable rational
  potentials","LaTeX, 13 pages, 2 figures on request, to appear in Phys. Lett. A","Phys.Lett. A230 (1997) 1-6","10.1016/S0375-9601(97)00213-2",,"quant-ph",,"  Quasi-exactly solvable rational potentials with known zero-energy solutions
of the Schro\"" odinger equation are constructed by starting from exactly
solvable potentials for which the Schr\"" odinger equation admits an so(2,1)
potential algebra. For some of them, the zero-energy wave function is shown to
be normalizable and to describe a bound state.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 07:20:04 GMT""}]","2009-10-30"
"quant-ph/9703038","Tien Kieu","Michael Danos (University of Chicago) and Tien D Kieu (University of
  Melbourne)","Measurement in Quantum Physics","34 pages, in Latex, revised and expanded version with an extra
  appendix on decoherence","Int.J.Mod.Phys. E8 (1999) 257-287","10.1142/S0218301399000197","UM-P-96/87, CU-TP-789","quant-ph",,"  The conceptual problems in quantum mechanics -- related to the collapse of
the wave function, the particle-wave duality, the meaning of measurement --
arise from the need to ascribe particle character to the wave function. As will
be shown, all these problems dissolve when working instead with quantum fields,
which have both wave and particle character. Otherwise the predictions of
quantum physics, including Bell's inequalities, coincide with those of the
standard treatments. The transfer of the results of the quantum measurement to
the classical realm is also discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 07:23:50 GMT""},{""version"":""v2"",""created"":""Wed, 24 Sep 1997 08:15:21 GMT""}]","2009-10-30"
"solv-int/9703010","Galina A. Korepanova","I.G. Korepanov","Some eigenstates for a model associated with solutions of tetrahedron
  equation. III. Tetrahedral Zamolodchikov algebras and perturbed strings","LaTeX, 7 pages",,,,"solv-int nlin.SI",,"  This paper continues the series begun with works solv-int/9701016 and
solv-int/9702004. Here we show how to construct eigenstates for a model based
on tetrahedron equation using the tetrahedral Zamolodchikov algebras. This
yields, in particular, new eigenstates for the model on infinite lattice --
`perturbed', or `broken', strings.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 14:12:36 GMT""}]","2008-02-03"
